run_id,ts_ms,event_type,frame_id,participant_id,lighting,background,distance_m,gesture_true,gesture_pred,confidence,stable_ms,threshold,command_sent,command_block_reason,drone_state,battery_pct,height_cm,command_ts_ms,ack_ts_ms,drone_motion_ts_ms,e2e_latency_ms,notes
20260329_231938,1774844381110,frame,0,P1,normal,clean,0.5,,none,0.0,0,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382262,frame,1,P1,normal,clean,0.5,,none,0.0,1152,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382288,frame,2,P1,normal,clean,0.5,,none,0.0,1178,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382320,frame,3,P1,normal,clean,0.5,,none,0.0,1210,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382353,frame,4,P1,normal,clean,0.5,,none,0.0,1243,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382384,frame,5,P1,normal,clean,0.5,,none,0.0,1274,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382416,frame,6,P1,normal,clean,0.5,,none,0.0,1306,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382448,frame,7,P1,normal,clean,0.5,,none,0.0,1338,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382480,frame,8,P1,normal,clean,0.5,,none,0.0,1370,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382512,frame,9,P1,normal,clean,0.5,,none,0.0,1402,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382560,frame,10,P1,normal,clean,0.5,,none,0.0,1450,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382592,frame,11,P1,normal,clean,0.5,,none,0.0,1482,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382624,frame,12,P1,normal,clean,0.5,,none,0.0,1514,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382656,frame,13,P1,normal,clean,0.5,,none,0.0,1546,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382688,frame,14,P1,normal,clean,0.5,,none,0.0,1578,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382720,frame,15,P1,normal,clean,0.5,,none,0.0,1610,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382751,frame,16,P1,normal,clean,0.5,,none,0.0,1641,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382783,frame,17,P1,normal,clean,0.5,,none,0.0,1673,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382816,frame,18,P1,normal,clean,0.5,,none,0.0,1706,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382848,frame,19,P1,normal,clean,0.5,,none,0.0,1738,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382880,frame,20,P1,normal,clean,0.5,,none,0.0,1770,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382911,frame,21,P1,normal,clean,0.5,,none,0.0,1801,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382959,frame,22,P1,normal,clean,0.5,,none,0.0,1849,0.8,none,no_command,,,,,,,,
20260329_231938,1774844382992,frame,23,P1,normal,clean,0.5,,none,0.0,1882,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383024,frame,24,P1,normal,clean,0.5,,none,0.0,1914,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383056,frame,25,P1,normal,clean,0.5,,none,0.0,1946,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383087,frame,26,P1,normal,clean,0.5,,none,0.0,1977,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383119,frame,27,P1,normal,clean,0.5,,none,0.0,2009,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383152,frame,28,P1,normal,clean,0.5,,none,0.0,2042,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383185,frame,29,P1,normal,clean,0.5,,none,0.0,2075,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383216,frame,30,P1,normal,clean,0.5,,none,0.0,2106,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383247,frame,31,P1,normal,clean,0.5,,none,0.0,2137,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383280,frame,32,P1,normal,clean,0.5,,none,0.0,2170,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383312,frame,33,P1,normal,clean,0.5,,none,0.0,2202,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383360,frame,34,P1,normal,clean,0.5,,none,0.0,2250,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383392,frame,35,P1,normal,clean,0.5,,none,0.0,2282,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383424,frame,36,P1,normal,clean,0.5,,none,0.0,2314,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383456,frame,37,P1,normal,clean,0.5,,none,0.0,2346,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383488,frame,38,P1,normal,clean,0.5,,none,0.0,2378,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383519,frame,39,P1,normal,clean,0.5,,none,0.0,2409,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383551,frame,40,P1,normal,clean,0.5,,none,0.0,2441,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383583,frame,41,P1,normal,clean,0.5,,none,0.0,2473,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383616,frame,42,P1,normal,clean,0.5,,none,0.0,2506,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383648,frame,43,P1,normal,clean,0.5,,none,0.0,2538,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383680,frame,44,P1,normal,clean,0.5,,none,0.0,2570,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383712,frame,45,P1,normal,clean,0.5,,none,0.0,2602,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383763,frame,46,P1,normal,clean,0.5,,none,0.0,2653,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383793,frame,47,P1,normal,clean,0.5,,none,0.0,2683,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383824,frame,48,P1,normal,clean,0.5,,none,0.0,2714,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383870,frame,49,P1,normal,clean,0.5,,none,0.0,2760,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383902,frame,50,P1,normal,clean,0.5,,none,0.0,2792,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383933,frame,51,P1,normal,clean,0.5,,none,0.0,2823,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383965,frame,52,P1,normal,clean,0.5,,none,0.0,2855,0.8,none,no_command,,,,,,,,
20260329_231938,1774844383997,frame,53,P1,normal,clean,0.5,,none,0.0,2887,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384027,frame,54,P1,normal,clean,0.5,,none,0.0,2917,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384058,frame,55,P1,normal,clean,0.5,,none,0.0,2948,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384090,frame,56,P1,normal,clean,0.5,,none,0.0,2980,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384121,frame,57,P1,normal,clean,0.5,,none,0.0,3011,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384168,frame,58,P1,normal,clean,0.5,,none,0.0,3058,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384198,frame,59,P1,normal,clean,0.5,,none,0.0,3088,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384229,frame,60,P1,normal,clean,0.5,,none,0.0,3119,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384261,frame,61,P1,normal,clean,0.5,,none,0.0,3151,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384293,frame,62,P1,normal,clean,0.5,,none,0.0,3183,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384324,frame,63,P1,normal,clean,0.5,,none,0.0,3214,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384355,frame,64,P1,normal,clean,0.5,,none,0.0,3245,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384387,frame,65,P1,normal,clean,0.5,,none,0.0,3277,0.8,none,no_command,,,,,,,,
20260329_231938,1774844384419,frame,66,P1,normal,clean,0.5,,none,0.0,3309,0.8,none,no_command,,,,,,,,
