run_id,ts_ms,event_type,frame_id,participant_id,lighting,background,distance_m,gesture_true,gesture_pred,confidence,stable_ms,threshold,command_sent,command_block_reason,drone_state,battery_pct,height_cm,command_ts_ms,ack_ts_ms,drone_motion_ts_ms,e2e_latency_ms,notes
20260329_232004,1774844404981,frame,0,P1,normal,clean,0.5,,none,0.0,0,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406112,frame,1,P1,normal,clean,0.5,,none,0.0,1131,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406142,frame,2,P1,normal,clean,0.5,,none,0.0,1161,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406172,frame,3,P1,normal,clean,0.5,,none,0.0,1191,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406211,frame,4,P1,normal,clean,0.5,,none,0.0,1230,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406235,frame,5,P1,normal,clean,0.5,,none,0.0,1254,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406266,frame,6,P1,normal,clean,0.5,,none,0.0,1285,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406297,frame,7,P1,normal,clean,0.5,,none,0.0,1316,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406329,frame,8,P1,normal,clean,0.5,,none,0.0,1348,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406360,frame,9,P1,normal,clean,0.5,,none,0.0,1379,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406392,frame,10,P1,normal,clean,0.5,,none,0.0,1411,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406423,frame,11,P1,normal,clean,0.5,,none,0.0,1442,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406470,frame,12,P1,normal,clean,0.5,,none,0.0,1489,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406500,frame,13,P1,normal,clean,0.5,,none,0.0,1519,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406532,frame,14,P1,normal,clean,0.5,,none,0.0,1551,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406563,frame,15,P1,normal,clean,0.5,,none,0.0,1582,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406594,frame,16,P1,normal,clean,0.5,,none,0.0,1613,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406626,frame,17,P1,normal,clean,0.5,,none,0.0,1645,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406658,frame,18,P1,normal,clean,0.5,,none,0.0,1677,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406689,frame,19,P1,normal,clean,0.5,,none,0.0,1708,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406721,frame,20,P1,normal,clean,0.5,,none,0.0,1740,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406753,frame,21,P1,normal,clean,0.5,,none,0.0,1772,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406784,frame,22,P1,normal,clean,0.5,,none,0.0,1803,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406814,frame,23,P1,normal,clean,0.5,,none,0.0,1833,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406878,frame,24,P1,normal,clean,0.5,,none,0.0,1897,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406909,frame,25,P1,normal,clean,0.5,,none,0.0,1928,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406941,frame,26,P1,normal,clean,0.5,,none,0.0,1960,0.8,none,no_command,,,,,,,,
20260329_232004,1774844406972,frame,27,P1,normal,clean,0.5,,none,0.0,1991,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407003,frame,28,P1,normal,clean,0.5,,none,0.0,2022,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407034,frame,29,P1,normal,clean,0.5,,none,0.0,2053,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407065,frame,30,P1,normal,clean,0.5,,none,0.0,2084,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407097,frame,31,P1,normal,clean,0.5,,none,0.0,2116,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407128,frame,32,P1,normal,clean,0.5,,none,0.0,2147,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407159,frame,33,P1,normal,clean,0.5,,none,0.0,2178,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407190,frame,34,P1,normal,clean,0.5,,none,0.0,2209,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407222,frame,35,P1,normal,clean,0.5,,none,0.0,2241,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407269,frame,36,P1,normal,clean,0.5,,none,0.0,2288,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407300,frame,37,P1,normal,clean,0.5,,none,0.0,2319,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407331,frame,38,P1,normal,clean,0.5,,none,0.0,2350,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407362,frame,39,P1,normal,clean,0.5,,none,0.0,2381,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407393,frame,40,P1,normal,clean,0.5,,none,0.0,2412,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407425,frame,41,P1,normal,clean,0.5,,none,0.0,2444,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407456,frame,42,P1,normal,clean,0.5,,none,0.0,2475,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407487,frame,43,P1,normal,clean,0.5,,none,0.0,2506,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407517,frame,44,P1,normal,clean,0.5,,none,0.0,2536,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407549,frame,45,P1,normal,clean,0.5,,none,0.0,2568,0.8,none,no_command,,,,,,,,
20260329_232004,1774844407581,frame,46,P1,normal,clean,0.5,,none,0.0,2600,0.8,none,no_command,,,,,,,,
