run_id,ts_ms,event_type,frame_id,participant_id,lighting,background,distance_m,gesture_true,gesture_pred,confidence,stable_ms,threshold,command_sent,command_block_reason,drone_state,battery_pct,height_cm,command_ts_ms,ack_ts_ms,drone_motion_ts_ms,e2e_latency_ms,notes
20260330_104530,1774885533310,frame,0,P1,normal,clean,0.5,,none,0.0,0,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534476,frame,1,P1,normal,clean,0.5,,none,0.0,1166,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534504,frame,2,P1,normal,clean,0.5,,none,0.0,1194,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534535,frame,3,P1,normal,clean,0.5,,none,0.0,1225,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534572,frame,4,P1,normal,clean,0.5,,none,0.0,1262,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534596,frame,5,P1,normal,clean,0.5,,none,0.0,1286,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534627,frame,6,P1,normal,clean,0.5,,none,0.0,1317,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534659,frame,7,P1,normal,clean,0.5,,none,0.0,1349,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534690,frame,8,P1,normal,clean,0.5,,none,0.0,1380,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534721,frame,9,P1,normal,clean,0.5,,none,0.0,1411,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534767,frame,10,P1,normal,clean,0.5,,none,0.0,1457,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534797,frame,11,P1,normal,clean,0.5,,none,0.0,1487,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534829,frame,12,P1,normal,clean,0.5,,none,0.0,1519,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534860,frame,13,P1,normal,clean,0.5,,none,0.0,1550,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534892,frame,14,P1,normal,clean,0.5,,none,0.0,1582,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534924,frame,15,P1,normal,clean,0.5,,none,0.0,1614,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534955,frame,16,P1,normal,clean,0.5,,none,0.0,1645,0.8,none,no_command,,,,,,,,
20260330_104530,1774885534987,frame,17,P1,normal,clean,0.5,,none,0.0,1677,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535017,frame,18,P1,normal,clean,0.5,,none,0.0,1707,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535065,frame,19,P1,normal,clean,0.5,,none,0.0,1755,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535097,frame,20,P1,normal,clean,0.5,,none,0.0,1787,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535128,frame,21,P1,normal,clean,0.5,,none,0.0,1818,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535175,frame,22,P1,normal,clean,0.5,,none,0.0,1865,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535208,frame,23,P1,normal,clean,0.5,,none,0.0,1898,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535239,frame,24,P1,normal,clean,0.5,,none,0.0,1929,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535271,frame,25,P1,normal,clean,0.5,,none,0.0,1961,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535302,frame,26,P1,normal,clean,0.5,,none,0.0,1992,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535334,frame,27,P1,normal,clean,0.5,,none,0.0,2024,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535365,frame,28,P1,normal,clean,0.5,,none,0.0,2055,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535396,frame,29,P1,normal,clean,0.5,,none,0.0,2086,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535427,frame,30,P1,normal,clean,0.5,,none,0.0,2117,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535458,frame,31,P1,normal,clean,0.5,,none,0.0,2148,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535489,frame,32,P1,normal,clean,0.5,,none,0.0,2179,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535520,frame,33,P1,normal,clean,0.5,,none,0.0,2210,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535566,frame,34,P1,normal,clean,0.5,,none,0.0,2256,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535597,frame,35,P1,normal,clean,0.5,,none,0.0,2287,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535629,frame,36,P1,normal,clean,0.5,,none,0.0,2319,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535659,frame,37,P1,normal,clean,0.5,,none,0.0,2349,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535689,frame,38,P1,normal,clean,0.5,,none,0.0,2379,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535737,frame,39,P1,normal,clean,0.5,,none,0.0,2427,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535768,frame,40,P1,normal,clean,0.5,,none,0.0,2458,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535799,frame,41,P1,normal,clean,0.5,,none,0.0,2489,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535829,frame,42,P1,normal,clean,0.5,,none,0.0,2519,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535860,frame,43,P1,normal,clean,0.5,,none,0.0,2550,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535892,frame,44,P1,normal,clean,0.5,,none,0.0,2582,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535923,frame,45,P1,normal,clean,0.5,,none,0.0,2613,0.8,none,no_command,,,,,,,,
20260330_104530,1774885535970,frame,46,P1,normal,clean,0.5,,none,0.0,2660,0.8,none,no_command,,,,,,,,
20260330_104530,1774885536001,frame,47,P1,normal,clean,0.5,,none,0.0,2691,0.8,none,no_command,,,,,,,,
20260330_104530,1774885536032,frame,48,P1,normal,clean,0.5,,none,0.0,2722,0.8,none,no_command,,,,,,,,
20260330_104530,1774885536064,frame,49,P1,normal,clean,0.5,,none,0.0,2754,0.8,none,no_command,,,,,,,,
